id,inhabitant per km^2
1347,237.93
3986,10.15
228,176.07
4042,1974.0
6119,26.23
756,90.17
4077,435.06
625,109.17
4696,375.74
6295,21.04
751,611.36
5571,53.37
6296,27.0
3218,686.15
1067,361.92
2308,147.3
943,153.88
4179,173.08
4286,190.25
4616,77.5
944,591.14
159,1698.01
4078,186.12
1145,71.51
248,904.57
2278,141.61
6201,18.36
3219,146.11
249,1058.75
4013,1420.63
1375,49.71
4146,327.24
945,134.21
4079,287.31
2463,137.01
1219,8.77
593,404.69
4044,860.97
42,122.97
3946,87.78
1709,331.65
250,1271.99
3670,31.03
3006,46.22
344,99.56
5932,61.18
2102,189.03
551,863.13
198,1170.57
885,504.24
4451,413.96
552,248.05
3339,816.71
3408,877.73
5268,2091.36
3847,7.71
6730,67.9
6157,46.96
2163,21.24
6487,131.83
6512,87.01
6485,132.97
717,212.1
5831,87.55
5933,279.91
5763,91.55
5934,84.86
2045,110.8
5764,154.42
3603,5.74
3764,5.7
6642,581.18
6116,48.28
5765,36.46
2155,103.87
6415,150.56
5650,94.2
3506,63.37
359,204.55
6728,36.76
4120,273.46
6806,59.59
6249,479.53
3836,12.66
5132,1.47
5230,383.44
2052,127.78
6219,337.35
6643,4500.26
6644,1237.44
5890,8177.45
6089,134.8
6250,1231.03
6645,1683.77
6267,545.95
5891,126.64
5231,1421.01
5732,494.23
5233,201.06
2279,127.97
5935,102.3
5651,406.02
5690,36.52
5537,132.58
5652,188.45
2228,2218.83
2230,58.04
5830,53.91
2111,214.47
2047,104.2
5414,165.23
448,56.4
4121,179.29
4080,570.98
4122,270.25
2114,83.55
3297,139.16
502,184.67
5863,325.0
6158,114.03
6297,567.6
6298,26.7
1068,142.49
5135,11.59
43,103.67
199,1315.99
6036,101.78
4287,184.83
1348,36.91
6159,117.83
2160,217.06
5539,103.56
5692,163.0
5503,228.25
5653,380.18
5937,44.19
2049,45.18
2113,90.62
2231,156.25
5766,101.96
5803,65.97
5654,66.72
5464,132.07
6220,48.11
6025,543.21
946,66.67
4871,141.03
2792,259.3
1710,266.52
3036,125.33
888,88.7
120,375.48
2895,144.2
3444,112.47
3007,264.98
3298,120.57
626,105.69
4261,420.31
2283,116.49
69,2379.26
990,146.53
991,187.95
754,141.06
44,92.72
3616,10.61
4240,593.23
959,67.0
2585,158.09
3037,293.43
1349,568.17
992,422.26
2586,717.29
200,964.1
993,145.52
3276,125.01
4621,150.12
1220,4.49
70,144.16
886,195.44
3379,166.63
1146,647.28
3316,294.81
4262,148.73
1069,368.67
102,120.77
4946,710.17
251,817.22
180,254.2
2429,87.05
394,84.7
2865,124.79
1009,129.7
4045,1901.88
14,1250.66
121,1432.38
632,354.36
4081,1352.9
3238,2190.02
995,300.66
298,320.24
553,68.53
4951,135.76
1147,177.42
3427,1137.76
71,151.28
181,208.13
2974,80.39
182,94.13
594,191.65
3359,30.39
4786,1042.29
6202,39.14
554,220.79
671,93.19
4288,137.5
423,94.98
1151,185.09
769,108.82
4123,1452.44
72,515.06
2866,88.87
230,1567.26
2501,463.04
2502,85.42
4322,90.62
3204,778.37
2481,560.75
2867,134.38
4181,108.09
4082,1241.64
360,248.79
4046,334.54
1511,22.69
3038,250.14
996,76.95
2408,296.95
1107,300.49
1323,1113.72
627,543.71
755,811.11
4791,92.83
345,310.74
424,71.35
960,99.32
142,1224.09
4701,85.02
4781,272.89
4182,104.32
2309,412.11
4047,474.12
4048,674.22
5655,138.91
5938,2169.37
5939,232.04
5415,84.93
2868,59.9
4183,162.66
4263,199.12
1150,144.02
231,438.83
6299,37.02
6300,23.77
3746,4.55
4147,227.56
2834,198.46
556,173.82
4511,183.02
3712,16.76
3947,302.92
4289,1012.56
361,1865.43
161,1594.02
2534,1878.16
4083,911.46
1711,1320.92
2622,174.66
2310,211.52
160,939.96
2869,361.1
3791,18.95
4264,103.25
557,164.08
3426,533.82
794,41.2
947,127.16
2793,486.33
6011,1.03
628,297.06
261,4450.98
5624,1696.89
5702,48.01
